,,accuracy,f1,precision,recall
6,Instagram Data,0.6929824561403509,0.6531248872005672,0.6968773286902312,0.6365553811268098
6,Smoke Stop Forum,0.7613469985358712,0.66579036119266,0.6876446289043029,0.6492407327379238
6,Synthetic GPT3 Data,0.918918918918919,0.8904761904761904,0.8629084967320262,0.9240265906932574
6,Health Coach Dialogue Corpus,0.7007874015748031,0.6990678342349593,0.7407216265185493,0.7018853695324282
6,DARN-CT-based Wizard of Oz Dialogues,0.7625,0.748015873015873,0.7920751633986928,0.8089225589225589
6,Optifast Mock-Chatbot,0.7666666666666667,0.6690503978779841,0.7021002326605044,0.7176781823840647
7,GLoHBCD,0.8338624338624339,0.7614726224679474,0.7785541949863158,0.7470536989253566
7,Instagram Data,0.6973684210526315,0.6596729196729196,0.6859233788336633,0.6471753008895866
7,Smoke Stop Forum,0.7745241581259151,0.6894316267487,0.6926753018739475,0.6870480409104004
7,Synthetic GPT3 Data,0.8918918918918919,0.8167195767195766,0.7889185977421271,0.872744539411206
7,Health Coach Dialogue Corpus,0.7322834645669292,0.7301327693610844,0.7653119635028665,0.732317029375853
7,DARN-CT-based Wizard of Oz Dialogues,0.8,0.8066265609333697,0.8375,0.8190235690235691
7,Optifast Mock-Chatbot,0.7777777777777778,0.7029761904761905,0.6908382066276803,0.7521942110177404
8,GLoHBCD,0.8317460317460318,0.7582001269449163,0.7843140229014186,0.7378495439992766
8,Instagram Data,0.6644736842105263,0.6166456797660608,0.6498291117389056,0.6075876504447933
8,Smoke Stop Forum,0.7774524158125915,0.6749258743257243,0.7100266935526284,0.6513882886776146
8,Synthetic GPT3 Data,0.9054054054054054,0.849423676012461,0.8300139762403913,0.8789173789173789
8,Health Coach Dialogue Corpus,0.7047244094488189,0.7033236449733072,0.7522856266298512,0.7053257200316024
8,DARN-CT-based Wizard of Oz Dialogues,0.75,0.7691214470284238,0.8028355957767722,0.7996632996632996
8,Optifast Mock-Chatbot,0.7888888888888889,0.6734848484848485,0.6846153846153845,0.6727668845315904
9,GLoHBCD,0.8444444444444444,0.7730566161515228,0.8096138735083969,0.7460509880295977
9,Instagram Data,0.6842105263157895,0.6506697095373708,0.6834028943622084,0.639995115995116
9,Smoke Stop Forum,0.7628111273792094,0.6629428921659213,0.6904010939156676,0.6437968164794007
9,Synthetic GPT3 Data,0.8918918918918919,0.8289752127266,0.803846153846154,0.872744539411206
9,Health Coach Dialogue Corpus,0.7066929133858267,0.7062652377527932,0.7651304713804713,0.7082022552610788
9,DARN-CT-based Wizard of Oz Dialogues,0.7625,0.7588383838383838,0.8205128205128206,0.787878787878788
9,Optifast Mock-Chatbot,0.7888888888888889,0.6610267466566678,0.6654040404040403,0.659041394335512
