,,accuracy,f1,precision,recall
0,forum,0.7365079365079366,0.6319502831207888,0.6632364645250339,0.6116684365347467
0,synthetic,0.8691624855268236,0.8097481709064591,0.8473603349951947,0.7828872294486201
0,mixed_predicted,0.8727504090165424,0.817352005067451,0.8137037333058417,0.8215597087590875
0,mixed_as_q,0.8487024645013873,0.7821627532889949,0.8192329401675282,0.7559658873618207
1,forum,0.762962962962963,0.6536109030951082,0.7027107775528272,0.6254976455511215
1,synthetic,0.8693554612118873,0.8087613310073439,0.8470041787131581,0.7815665781816054
1,mixed_predicted,0.8767496818760225,0.8209667067334804,0.820290120369394,0.8220581369369505
1,mixed_as_q,0.8529459768238943,0.7858068153235077,0.8263519686014194,0.7575097776300241
2,forum,0.7365079365079366,0.6420331456787051,0.6769943198604214,0.6204033637188717
2,synthetic,0.8674257043612504,0.8050680134841256,0.8459801695424037,0.7763056247845729
2,mixed_predicted,0.8752954008362116,0.8215878819371131,0.819231130230529,0.824255079570197
2,mixed_as_q,0.8472335563897503,0.7792291076076486,0.8187505893355781,0.751911899869139
3,forum,0.7481481481481481,0.6306512815559849,0.6942605150024376,0.6041588140518622
3,synthetic,0.8674257043612504,0.8066872889248048,0.8410054462000346,0.781339874969471
3,mixed_predicted,0.874022904926377,0.8177091821744145,0.8145077202704084,0.821219585327246
3,mixed_as_q,0.8490288885261955,0.7811406952253931,0.8176706093819677,0.7556039266532459
4,forum,0.7365079365079366,0.6157270095434174,0.6702555151413799,0.588794647618177
4,synthetic,0.8718641451177152,0.812554451213229,0.8533646318923435,0.783075872497124
4,mixed_predicted,0.874022904926377,0.8152131598063711,0.8168343347303892,0.8142029464785053
4,mixed_as_q,0.8509874326750448,0.7831640772716938,0.8258705214255383,0.7534245884996459
5,forum,0.7555555555555555,0.6585557149286986,0.67438670649732,0.6504058923845021
5,synthetic,0.8676186800463142,0.8097576805304744,0.8385617171377322,0.7878972470678843
5,mixed_predicted,0.8751136157062352,0.8208363159196533,0.8081743162131084,0.8352346499753097
5,mixed_as_q,0.8503345846254284,0.7875678039341718,0.8128330833579923,0.7690021261580039
6,forum,0.744973544973545,0.6313785540341579,0.6690190774275281,0.612092502466834
6,synthetic,0.8685835584716326,0.8093092877539482,0.8437994851391531,0.7842455874787587
6,mixed_predicted,0.8749318305762589,0.8194680565859486,0.8137628182423553,0.8256405529739735
6,mixed_as_q,0.8495185245634078,0.7834401263758624,0.8178197397987357,0.7593797339889409
7,forum,0.7227513227513227,0.622653990664596,0.6590366295451496,0.6033476327593975
7,synthetic,0.8662678502508684,0.8058690693469951,0.8406921566369934,0.7809149933206233
7,mixed_predicted,0.869114706417015,0.8119370010554631,0.8065765580906232,0.8176179105999409
7,mixed_as_q,0.8441325281540721,0.7773519889453472,0.8112618230347112,0.7539488411468342
8,forum,0.7417989417989418,0.6255082086056761,0.6863509666176317,0.5992253438777503
8,synthetic,0.8660748745658047,0.8038291866863295,0.8431152984320497,0.7758670376215401
8,mixed_predicted,0.872023268496637,0.8142228660658165,0.8150135695770334,0.8135941130735587
8,mixed_as_q,0.8469071323649421,0.7781341106221206,0.8192496660499536,0.750262467650221
9,forum,0.746031746031746,0.639666144302224,0.7004044657361218,0.6115917653350809
9,synthetic,0.8676186800463142,0.8082466147944433,0.8425731405563907,0.7821669949329006
9,mixed_predicted,0.8763861116160698,0.8218872376669163,0.818147128776446,0.8264330683495887
9,mixed_as_q,0.8488656765137914,0.7836222020222317,0.8195990226124904,0.7575143328269632
