,,accuracy,f1,precision,recall
0,forum,0.7365079365079366,0.4747717256067987,0.4577403513790556,0.49483696141450145
0,synthetic,0.7259745272095716,0.44772571569909775,0.43185945129039754,0.47127066994048333
0,mixed_predicted,0.7838574804580986,0.49461498347125127,0.4808489929704653,0.5118642138018223
0,mixed_as_q,0.7275991512975355,0.4536692096874271,0.437034634812486,0.4770149710117246
1,forum,0.7248677248677249,0.461877239125023,0.45003554467481877,0.478852698104035
1,synthetic,0.710536472404477,0.4271702209636319,0.4051844602575933,0.45471723600880437
1,mixed_predicted,0.7844028358480276,0.47832337484085263,0.4757009979418176,0.48949793805770164
1,mixed_as_q,0.7127468581687613,0.4344875383180062,0.41419558071799,0.4602413705750035
2,forum,0.7216931216931217,0.43500009731099637,0.6508131884379389,0.44036514089990025
2,synthetic,0.6744500192975685,0.34017904631383344,0.6222728217849748,0.36569386002174337
2,mixed_predicted,0.7447736775131795,0.3956366540712521,0.7375373127050703,0.4013789150149228
2,mixed_as_q,0.6817365758119798,0.35976905103674434,0.6245798170640277,0.38072008260947765
3,forum,0.6941798941798942,0.4536654353399434,0.4284779940029382,0.4855416914240444
3,synthetic,0.7113083751447318,0.42731170082360354,0.4014619847124039,0.45792112644719385
3,mixed_predicted,0.7616796946009816,0.4679175206845387,0.44326836255678836,0.4955183914875341
3,mixed_as_q,0.7086665578586584,0.434609246892188,0.40723466608298065,0.4662252751811798
4,forum,0.7015873015873015,0.4204763240657345,0.668895365042765,0.42647291310392915
4,synthetic,0.6644152836742571,0.30995215833694495,0.579012579012579,0.3436422831240527
4,mixed_predicted,0.7280494455553536,0.3586600276071556,0.7311495104807028,0.3753912428875266
4,mixed_as_q,0.6701485229312878,0.33444249630213935,0.6081110355093055,0.360778269634666
5,forum,0.7375661375661375,0.46265054890604435,0.4721959576241892,0.4728974234321828
5,synthetic,0.7028174450019298,0.41243746097047046,0.3954129286505938,0.43710537398587174
5,mixed_predicted,0.7778585711688784,0.46594056362458697,0.47750336120800246,0.4721437631233945
5,mixed_as_q,0.7081769218214461,0.42218843524446736,0.40913110847090756,0.44419182933865736
6,forum,0.7153439153439154,0.42352933759511785,0.45369555793553645,0.4356443220079584
6,synthetic,0.7155538402161328,0.38992441763142,0.7624543775251751,0.406381320817044
6,mixed_predicted,0.7625886202508635,0.42969845882104485,0.8095518189642504,0.4324390795343594
6,mixed_as_q,0.7155214623796311,0.3979160055153928,0.7687830836191883,0.41304446570731884
7,forum,0.7248677248677249,0.43051120015416405,0.49556841854422745,0.43888078647436934
7,synthetic,0.672327286761868,0.3309513580550365,0.3404415457884768,0.36005625879043607
7,mixed_predicted,0.7427740410834394,0.38344142737585357,0.49267401916819525,0.3942667006750195
7,mixed_as_q,0.6804308797127468,0.35180559541347006,0.37401916338621993,0.37600136620836083
8,forum,0.7333333333333333,0.46771996460282583,0.46094308168611575,0.4823772484200292
8,synthetic,0.7109224237746044,0.42338356539559713,0.41473353075952435,0.4438723211518749
8,mixed_predicted,0.7818578440283585,0.4753092742668858,0.4951375496899235,0.4780659757088151
8,mixed_as_q,0.7143789782928024,0.43292818689658175,0.42460316784865954,0.45241023131636604
9,forum,0.7174603174603175,0.42751322751322746,0.4850657108721625,0.4359008984677433
9,synthetic,0.671748359706677,0.3254377099871915,0.3399568555663944,0.3560974834521284
9,mixed_predicted,0.7396836938738411,0.37677387737900414,0.5095338780782298,0.3890085433179742
9,mixed_as_q,0.6787987595887057,0.34777465396600954,0.37563897433892085,0.37261210762411406
