,,accuracy,f1,precision,recall
0,forum,0.7301587301587301,0.6226309542341221,0.6598566308243727,0.6061327264535821
0,synthetic,0.8716711694326514,0.8133867799604126,0.8510240578655907,0.7866670599050484
0,mixed_predicted,0.874022904926377,0.8187152479706469,0.813354527629834,0.82431520473577
0,mixed_as_q,0.8498449485882161,0.7848776628955152,0.8207287457080406,0.7607229951798543
1,forum,0.7576719576719577,0.6439642008488091,0.7177768570280562,0.6121791161898114
1,synthetic,0.8676186800463142,0.8088837474054892,0.8443546578813542,0.7833561747860647
1,mixed_predicted,0.8783857480458098,0.8247356442482595,0.823018953029291,0.8267088227884359
1,mixed_as_q,0.8506610086502366,0.7859598518208791,0.8258742465161723,0.7585336406032871
2,forum,0.7566137566137566,0.6556893371156599,0.7306149028070063,0.631407758413106
2,synthetic,0.8707062910073331,0.8109852175849069,0.8540909463343858,0.7817148114885665
2,mixed_predicted,0.878931103435739,0.827315601125683,0.8262732185376928,0.8284462093026791
2,mixed_as_q,0.8531091888362984,0.7881766414591064,0.8313324991648413,0.7611885772244854
3,forum,0.765079365079365,0.652284562721888,0.7278174502117737,0.6172319461089515
3,synthetic,0.8703203396372057,0.8102048977886437,0.8478842428428984,0.7823257552913105
3,mixed_predicted,0.8763861116160698,0.8189529637418301,0.8196567224897672,0.8191573680827707
3,mixed_as_q,0.854088460910723,0.7873392538307775,0.8294156977082978,0.7575267917707457
4,forum,0.7428571428571429,0.6575959510681934,0.697718218801168,0.6340717610771086
4,synthetic,0.8697414125820147,0.8103162924846469,0.8465469300438068,0.7840246436239684
4,mixed_predicted,0.8771132521359752,0.8267184757838869,0.8211614291615182,0.8328588902937656
4,mixed_as_q,0.8501713726130243,0.7856294987956253,0.8211515645199542,0.7605418227641011
5,forum,0.7502645502645503,0.6491935825031199,0.694413003920889,0.6293799783104596
5,synthetic,0.8691624855268236,0.8103772436411023,0.8489185421169725,0.7829672885851614
5,mixed_predicted,0.8745682603163061,0.8197023570263489,0.816011032044691,0.8235442473032952
5,mixed_as_q,0.8508242206626407,0.7866886830590752,0.8239821815828007,0.7615301209641941
6,forum,0.7576719576719577,0.6676968383368589,0.7091170478867429,0.6464987280495301
6,synthetic,0.8653029718255499,0.8061071172260174,0.8370056353158283,0.7825939412974344
6,mixed_predicted,0.8711143428467552,0.816889040848893,0.8084124174312733,0.8263809250032293
6,mixed_as_q,0.8487024645013873,0.7856645013454898,0.8159411499878836,0.7635734837752466
7,forum,0.7481481481481481,0.6346064568522984,0.7166755647772338,0.6024933177339595
7,synthetic,0.8678116557313779,0.8058878858707786,0.853463679659399,0.7730910852109235
7,mixed_predicted,0.8798400290856208,0.8244614107806036,0.8309321510210766,0.8184107308119836
7,mixed_as_q,0.8493553125510037,0.7811595820151013,0.8313016914083112,0.7483580988869291
8,forum,0.7481481481481481,0.6584380760851349,0.683462276350775,0.6445024573366819
8,synthetic,0.8697414125820147,0.8130619798894388,0.8402958903987745,0.7925410218205108
8,mixed_predicted,0.8709325577167788,0.8164672106787414,0.8028873786931343,0.8318836303009535
8,mixed_as_q,0.8509874326750448,0.789125682595663,0.8145608207368585,0.770707155996026
9,forum,0.7671957671957672,0.6488464568919456,0.7110159734717655,0.6174885225687364
9,synthetic,0.8680046314164416,0.8072615996483486,0.8455729414766816,0.7805472833064288
9,mixed_predicted,0.8836575168151245,0.829206893320193,0.8305971297323048,0.8281527047801029
9,mixed_as_q,0.8524563407866819,0.7844626016960431,0.826936782415593,0.7555715726467547
