,,accuracy,f1,precision,recall
0,forum,0.7576719576719577,0.6569565713260278,0.6977713636733958,0.6388092003065265
0,synthetic,0.7962176765727519,0.7158871102469719,0.740935239425887,0.7121873805733857
0,mixed_predicted,0.8854753681148883,0.844597797095395,0.8357355561014556,0.8600187058045227
0,mixed_as_q,0.7902725640607149,0.7080862966646654,0.7360918317937349,0.7009147332308618
1,forum,0.7873015873015873,0.7021821859704919,0.7289251830021866,0.6846230616284092
1,synthetic,0.7881126978000772,0.7061791547200299,0.7348916654420772,0.7021635414603157
1,mixed_predicted,0.9131067078712961,0.8724363128903837,0.8722503047394486,0.8735011925845572
1,mixed_as_q,0.7879875958870572,0.7065270278724273,0.7358684540963392,0.6985835579627873
2,forum,0.7724867724867724,0.6649936488021999,0.7490139371300261,0.6256157686638969
2,synthetic,0.7728676186800463,0.6687933391024701,0.7267790071245424,0.6435372182244058
2,mixed_predicted,0.8791128885657153,0.8174523070248861,0.8616351964792868,0.7835273288845427
2,mixed_as_q,0.7728088787334748,0.6694172382988404,0.731475074131157,0.6408482989193215
3,forum,0.7703703703703704,0.6657109856078353,0.6937822458001343,0.650128985690483
3,synthetic,0.790621381705905,0.7077919314583162,0.7118439791696973,0.7043784266596603
3,mixed_predicted,0.9043810216324305,0.8589975131710826,0.8610085701607475,0.8574850929205505
3,mixed_as_q,0.7874979598498449,0.702928973827571,0.7087189092659182,0.6983360032590994
4,forum,0.782010582010582,0.6863327149041435,0.7181184222498967,0.6669281401901723
4,synthetic,0.7802006947124662,0.6993578527527905,0.7219963463011233,0.7043899732180244
4,mixed_predicted,0.9034720959825486,0.8608113821337096,0.8543343307402799,0.870119004831806
4,mixed_as_q,0.7804798433164681,0.6985104803520289,0.7231628639348419,0.6973123866255427
5,forum,0.782010582010582,0.6763025834158681,0.7077719164093047,0.6544369178059017
5,synthetic,0.8128135854882285,0.7306500356609776,0.7633278994112951,0.7142529465623951
5,mixed_predicted,0.9131067078712961,0.8700408646558868,0.8683501141572926,0.8721094539392494
5,mixed_as_q,0.8080626734127632,0.7229451555280632,0.756833853560305,0.7037660735771025
6,forum,0.7735449735449735,0.67342969902713,0.6940477863267752,0.6602852485205426
6,synthetic,0.8074102663064454,0.7235349263619136,0.7541020171046138,0.7113371824859763
6,mixed_predicted,0.9029267405926196,0.8587342307140927,0.8528785954804697,0.8669689428240642
6,mixed_as_q,0.8021870409662151,0.7170373028931678,0.7470229420785395,0.7036010092729823
7,forum,0.7968253968253968,0.6850217823776786,0.7421101616041965,0.6547979649583927
7,synthetic,0.8116557313778464,0.720806796835782,0.7768032480808335,0.6917984116981821
7,mixed_predicted,0.9129249227413198,0.8688417484093692,0.8871079354792167,0.8531126074679372
7,mixed_as_q,0.8093683695119961,0.717169007466033,0.7741265026740868,0.6872348421844922
8,forum,0.7788359788359789,0.685590520631389,0.687026830752321,0.6864845888910059
8,synthetic,0.7923581628714782,0.712606406864599,0.7182178409149499,0.7108575601695954
8,mixed_predicted,0.8902017814942738,0.8380390320922376,0.812775838351286,0.8705036174714103
8,mixed_as_q,0.7902725640607149,0.7086768969716767,0.7146059784163605,0.7048675419083024
9,forum,0.7968253968253968,0.7176271570178111,0.7443124546568586,0.7007581940737021
9,synthetic,0.8079891933616364,0.7244367107555645,0.7518948541983623,0.7100738249374262
9,mixed_predicted,0.9078349391019814,0.8663151516398666,0.8576769867835843,0.8760523475811288
9,mixed_as_q,0.8062673412763179,0.7236893587416766,0.7513503224684458,0.7086841289034891
