,,accuracy,f1,precision,recall
0,forum,0.7354497354497355,0.6026412043289976,0.6972146098858873,0.5666163901458019
0,synthetic,0.8736009262832883,0.814594953621777,0.8567114623755493,0.7844855207207605
0,mixed_predicted,0.8751136157062352,0.8161241851612692,0.8233897099579965,0.8098936262487606
0,mixed_as_q,0.8522931287742778,0.7845276560355136,0.8341734852484999,0.7508418795153416
1,forum,0.7407407407407407,0.6185486352736319,0.6800837648946795,0.5872170016555044
1,synthetic,0.8703203396372057,0.8097604206028954,0.8429139990362109,0.7852197049182877
1,mixed_predicted,0.8716596982366842,0.812505768391866,0.8114469681909745,0.8146723092817975
1,mixed_as_q,0.8503345846254284,0.7810636107738045,0.819737351861157,0.7532160013972722
2,forum,0.7343915343915344,0.6089227689739043,0.6687485861798246,0.5814686402921697
2,synthetic,0.8666538016209957,0.8081990132342846,0.8394346504495638,0.7841790025397074
2,mixed_predicted,0.8687511361570623,0.8098430011661281,0.8056125820282635,0.815251336507736
2,mixed_as_q,0.8462542843153256,0.7796595489106054,0.8146479017989147,0.753972276820913
3,forum,0.7502645502645503,0.6168695562879143,0.6992729750469687,0.5861127879844458
3,synthetic,0.8712852180625241,0.8113815027745505,0.8476582745982032,0.7842890535992266
3,mixed_predicted,0.8776586075259044,0.8187098084044648,0.819456259696088,0.8188542534249402
3,mixed_as_q,0.852619552799086,0.784633334810945,0.8259603748790502,0.755519185794329
4,forum,0.7417989417989418,0.6321335995202261,0.6870075933438367,0.6033712277027785
4,synthetic,0.8701273639521421,0.8115110600620135,0.8472085551806524,0.7849305868930777
4,mixed_predicted,0.8736593346664243,0.8179251981290898,0.8157286844486968,0.8210701499120415
4,mixed_as_q,0.8503345846254284,0.7845886169653938,0.8228352572769521,0.7570649966771906
5,forum,0.7470899470899471,0.6182301602369953,0.6669282043012087,0.5930010769582962
5,synthetic,0.8695484368969509,0.8105762202851162,0.8398837394164268,0.7878485377689937
5,mixed_predicted,0.8762043264860935,0.8175190683081919,0.8127454881944391,0.8237075751009489
5,mixed_as_q,0.8506610086502366,0.7837833726673592,0.8167165705776561,0.7591529803770508
6,forum,0.7481481481481481,0.6419155739879631,0.7056160610728689,0.6076667440303803
6,synthetic,0.8697414125820147,0.8075689915688643,0.8499030411751618,0.7761039144846166
6,mixed_predicted,0.8729321941465188,0.8135486961402703,0.8189980777419238,0.8108182629238612
6,mixed_as_q,0.8509874326750448,0.7820507519129253,0.8276719622178953,0.7493038345960978
7,forum,0.7481481481481481,0.6415412078460857,0.6930411655689142,0.6116178335429673
7,synthetic,0.8687765341566963,0.8097694253170387,0.8413065808673452,0.7863195344143233
7,mixed_predicted,0.8729321941465188,0.8165717337322907,0.8132023913550342,0.8209305211811259
7,mixed_as_q,0.8501713726130243,0.7839281354737935,0.8196843104947834,0.7577367233033802
8,forum,0.746031746031746,0.6120139426534398,0.6688014483491193,0.582870882336123
8,synthetic,0.8703203396372057,0.8102842328002589,0.8498768537940319,0.7812668110211353
8,mixed_predicted,0.8762043264860935,0.8169598293636519,0.8215809668416205,0.8141455835314794
8,mixed_as_q,0.8511506446874489,0.7815783645057177,0.8260455714514129,0.7499407646949807
9,forum,0.7375661375661375,0.6166072596298221,0.6945163960934823,0.5847681235381771
9,synthetic,0.8658818988807411,0.8053385822099596,0.841335555476598,0.7796034019575004
9,mixed_predicted,0.8725686238865661,0.8170620678188655,0.816644104800141,0.8176435926610153
9,mixed_as_q,0.8460910723029215,0.7784465606631557,0.8196228326026712,0.7503844475572597
