,,accuracy,f1,precision,recall
0,forum,0.7841269841269841,0.6543512043512044,0.7609328838142398,0.6137297541040857
0,synthetic,0.8203396372057121,0.7225701620957427,0.8086591293310338,0.6850707883703476
0,mixed_predicted,0.909107435011816,0.8564729271887966,0.9056756059348814,0.8209192484635465
0,mixed_as_q,0.8147543659213318,0.7134972823673928,0.8036158836787576,0.6740331006830168
1,forum,0.7767195767195767,0.6787218303347337,0.7261693157785764,0.6487900592178667
1,synthetic,0.8186028560401389,0.7202709585950209,0.801473088988747,0.6831679622436323
1,mixed_predicted,0.9056535175422651,0.8553792020905066,0.8938873616717049,0.8252056104309903
1,mixed_as_q,0.812142973722866,0.7133554141421051,0.7905922165296387,0.6757250953928593
2,forum,0.7661375661375661,0.6548495513201394,0.6971809423153509,0.6285844775149588
2,synthetic,0.8180239289849479,0.7218481240673019,0.7972668673853299,0.6874202699007482
2,mixed_predicted,0.9076531539720051,0.8570021781274341,0.8898174941181461,0.830942158051406
2,mixed_as_q,0.8100212175616125,0.711538327382058,0.7829903663527388,0.6769543347018172
3,forum,0.7851851851851852,0.6621453866362531,0.793008097009143,0.6157272614491865
3,synthetic,0.8213045156310305,0.7227577276581661,0.8114587494282013,0.6826381913244802
3,mixed_predicted,0.9098345755317215,0.8589212724912788,0.9127423969807732,0.8199422718930519
3,mixed_as_q,0.8157336379957565,0.7143699082876758,0.8088564285058849,0.6721395165885555
4,forum,0.780952380952381,0.6589803800354154,0.7536202778371314,0.621043345642276
4,synthetic,0.8224623697414126,0.7256110543003897,0.8102046406765208,0.6883652649967272
4,mixed_predicted,0.9087438647518633,0.8584175121557903,0.9047589938348404,0.8247069044143785
4,mixed_as_q,0.8160600620205647,0.7165667879667806,0.8034868812879035,0.6782298691745351
5,forum,0.782010582010582,0.687119748329331,0.7333225930555441,0.6594334067596099
5,synthetic,0.8209185642609031,0.7253952529029224,0.8030794463270178,0.689820566140329
5,mixed_predicted,0.9083802944919106,0.8609148616460262,0.8944821598131778,0.8346906641046297
5,mixed_as_q,0.8149175779337359,0.7195742689481284,0.7931689107606061,0.6846231820218409
6,forum,0.780952380952381,0.67188009123493,0.7217549459397286,0.641613684394433
6,synthetic,0.8211115399459669,0.7259293171955288,0.8055562720513348,0.6894211528879772
6,mixed_predicted,0.9089256498818397,0.8591742363913896,0.8957357872907288,0.8301837311019936
6,mixed_as_q,0.8149175779337359,0.7177229812424833,0.7940519027819622,0.6803076443899624
7,forum,0.7798941798941799,0.6606762064389496,0.7995349955163583,0.6146694462202484
7,synthetic,0.8182169046700116,0.7184622951982583,0.805703817451109,0.6802818366896851
7,mixed_predicted,0.9076531539720051,0.8563921044444167,0.9093264544636034,0.8188090119906456
7,mixed_as_q,0.8123061857352701,0.7102489080208091,0.8035353541268438,0.6700420926501255
8,forum,0.7841269841269841,0.6629078384147807,0.7363021664008506,0.6262031195186276
8,synthetic,0.8157082207641837,0.7155552701738218,0.8016753031017848,0.6777210687765147
8,mixed_predicted,0.909107435011816,0.8572591774085678,0.9039897508585172,0.8223319239570452
8,mixed_as_q,0.8108372776236331,0.7085525063753971,0.7944520157942839,0.6693081548100089
9,forum,0.7767195767195767,0.6613666701266184,0.7045615703605254,0.6346511974854221
9,synthetic,0.819760710150521,0.722421290088024,0.8051149011604135,0.6831071366619249
9,mixed_predicted,0.9069260134520997,0.8545467471699913,0.892148766037371,0.824410174707567
9,mixed_as_q,0.8131222457972906,0.7134630823833158,0.7905828799112052,0.674360456925751
