Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64dcdf81195e75dbe6baa84f,60207652caa62b6a34ff96dc,APPROVED,2023-08-16T14:38:57.062000Z,2023-08-16T15:05:48.680000Z,2023-08-16T15:09:23.352000,2023-08-16T15:05:51.390109Z,1612,C16Y0TGC,1464,24,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
64dce1c9706710787c90966c,60fd8d95b59b06d4415c8ccb,APPROVED,2023-08-16T14:48:45.328000Z,2023-08-16T15:06:43.698000Z,2023-08-16T15:09:23.491000,2023-08-16T15:06:45.946299Z,1079,C16Y0TGC,1002,29,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
64dceae7fdc9dbdef11a4278,63eb720c64d95ef6918080f4,APPROVED,2023-08-16T15:27:41.819000Z,2023-08-16T15:39:06.720000Z,2023-08-16T15:40:27.141000,2023-08-16T15:39:07.143649Z,685,C16Y0TGC,237,26,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
64dcec5339385f03e5decbd8,5fb96651fe5aef802daa6e61,APPROVED,2023-08-16T15:33:42.697000Z,2023-08-16T15:47:35.831000Z,2023-08-16T15:48:17.744000,2023-08-16T15:47:37.754768Z,834,C16Y0TGC,230,23,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
64dced60e619bca989925450,5ee7fbc114d0a60f9b076fb6,APPROVED,2023-08-16T15:40:53.406000Z,2023-08-16T16:00:56.887000Z,2023-08-16T16:01:32.821000,2023-08-16T16:00:57.556070Z,1204,C16Y0TGC,1609,45,Male,White,Germany,Germany,Germany,German,No,Full-Time
